symbol,status,overall_score,reasons,entry_price,buy_zone_low,buy_zone_high,stop_loss,target_price,risk_per_share,reward_risk_ratio,quantity,order_value,max_holding_days,trail_stop_trigger_price
SIEMENS,False,103.6,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; volume surge 0.43x < 1.5x,,,,,,,,,,,
FEDERALBNK,False,103.6,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.86x < 1.5x,,,,,,,,,,,
JINDALSTEL,False,103.57,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; volume surge 1.14x < 1.5x,,,,,,,,,,,
PNB,False,103.45,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; volume surge 0.82x < 1.5x,,,,,,,,,,,
GROWW,False,103.34,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.93x < 1.5x,,,,,,,,,,,
ICICIBANK,False,103.3,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; volume surge 0.76x < 1.5x,,,,,,,,,,,
HINDZINC,False,103.14,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; volume surge 0.68x < 1.5x,,,,,,,,,,,
ABB,False,103.11,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; volume surge 0.91x < 1.5x,,,,,,,,,,,
ADANIPOWER,False,103.02,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA50; volume surge 0.46x < 1.5x,,,,,,,,,,,
TECHM,False,102.89,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; volume surge 0.53x < 1.5x,,,,,,,,,,,
BAJAJFINSV,False,102.86,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; volume surge 0.64x < 1.5x,,,,,,,,,,,
HINDALCO,False,102.85,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; volume surge 0.99x < 1.5x,,,,,,,,,,,
NATIONALUM,False,102.68,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; volume surge 0.73x < 1.5x,,,,,,,,,,,
LGEINDIA,False,102.45,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; volume surge 0.36x < 1.5x,,,,,,,,,,,
INDUSINDBK,False,102.43,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; volume surge 1.10x < 1.5x,,,,,,,,,,,
POWERINDIA,False,102.31,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.68x < 1.5x,,,,,,,,,,,
MAZDOCK,False,102.19,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; volume surge 0.96x < 1.5x,,,,,,,,,,,
BAJFINANCE,False,102.15,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 1.23x < 1.5x,,,,,,,,,,,
GVT&D,False,101.73,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA50; volume surge 0.60x < 1.5x,,,,,,,,,,,
CGPOWER,False,101.46,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA50; volume surge 1.02x < 1.5x,,,,,,,,,,,
BSE,False,101.4,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA50,,,,,,,,,,,
EICHERMOT,False,101.22,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 1.18x < 1.5x,,,,,,,,,,,
SHRIRAMFIN,False,101.12,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 1.12x < 1.5x,,,,,,,,,,,
ADANIPORTS,False,100.82,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA50; volume surge 0.55x < 1.5x,,,,,,,,,,,
ADANIENT,False,100.79,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.56x < 1.5x,,,,,,,,,,,
APOLLOHOSP,False,100.76,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.72x < 1.5x,,,,,,,,,,,
ASHOKLEY,False,100.62,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; volume surge 0.86x < 1.5x,,,,,,,,,,,
INDIGO,False,100.03,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.76x < 1.5x,,,,,,,,,,,
NESTLEIND,False,99.94,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.63x < 1.5x,,,,,,,,,,,
INDHOTEL,False,99.94,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 1.00x < 1.5x,,,,,,,,,,,
HEROMOTOCO,False,99.85,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; volume surge 0.97x < 1.5x,,,,,,,,,,,
TATASTEEL,False,99.84,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; volume surge 1.31x < 1.5x,,,,,,,,,,,
PREMIERENE,False,99.8,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 1.04x < 1.5x,,,,,,,,,,,
SUNPHARMA,False,99.78,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.49x < 1.5x,,,,,,,,,,,
COCHINSHIP,False,99.75,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; volume surge 0.75x < 1.5x,,,,,,,,,,,
YESBANK,False,99.71,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.63x < 1.5x,,,,,,,,,,,
GODREJPROP,False,99.65,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.57x < 1.5x,,,,,,,,,,,
LTM,False,99.61,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; volume surge 0.66x < 1.5x,,,,,,,,,,,
GAIL,False,99.47,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.54x < 1.5x,,,,,,,,,,,
AXISBANK,False,99.46,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; volume surge 0.80x < 1.5x,,,,,,,,,,,
ADANIENSOL,False,99.45,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.30x < 1.5x,,,,,,,,,,,
ADANIGREEN,False,99.32,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.47x < 1.5x,,,,,,,,,,,
NMDC,False,99.28,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.71x < 1.5x,,,,,,,,,,,
LT,False,99.22,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 1.01x < 1.5x,,,,,,,,,,,
BPCL,False,99.17,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; volume surge 0.36x < 1.5x,,,,,,,,,,,
CUMMINSIND,False,99.16,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 1.10x < 1.5x,,,,,,,,,,,
RELIANCE,False,99.15,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; volume surge 1.24x < 1.5x,,,,,,,,,,,
BHARATFORG,False,98.73,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 1.10x < 1.5x,,,,,,,,,,,
ENRIN,False,98.36,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.61x < 1.5x,,,,,,,,,,,
COALINDIA,False,98.34,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; volume surge 0.62x < 1.5x,,,,,,,,,,,
HCLTECH,False,98.17,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; volume surge 1.18x < 1.5x,,,,,,,,,,,
CIPLA,False,97.87,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50,,,,,,,,,,,
BEL,False,97.76,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.89x < 1.5x,,,,,,,,,,,
MUTHOOTFIN,False,97.61,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.59x < 1.5x,,,,,,,,,,,
JSWENERGY,False,97.43,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 1.30x < 1.5x,,,,,,,,,,,
SWIGGY,False,97.4,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20,,,,,,,,,,,
FORTIS,False,97.23,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.46x < 1.5x,,,,,,,,,,,
BDL,False,96.89,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.73x < 1.5x,,,,,,,,,,,
BHARTIARTL,False,96.74,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.53x < 1.5x,,,,,,,,,,,
ICICIAMC,False,96.58,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.43x < 1.5x,,,,,,,,,,,
HDFCAMC,False,96.57,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.94x < 1.5x,,,,,,,,,,,
KEI,False,96.55,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50,,,,,,,,,,,
POLYCAB,False,96.55,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50,,,,,,,,,,,
UPL,False,96.45,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA50; volume surge 0.86x < 1.5x,,,,,,,,,,,
TCS,False,96.44,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; volume surge 1.00x < 1.5x,,,,,,,,,,,
SBIN,False,96.37,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.81x < 1.5x,,,,,,,,,,,
INDUSTOWER,False,96.37,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.31x < 1.5x,,,,,,,,,,,
ULTRACEMCO,False,96.23,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 1.18x < 1.5x,,,,,,,,,,,
SRF,False,96.11,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 1.39x < 1.5x,,,,,,,,,,,
M&M,False,96.08,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.83x < 1.5x,,,,,,,,,,,
SBILIFE,False,95.94,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50,,,,,,,,,,,
CANBK,False,95.89,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.94x < 1.5x,,,,,,,,,,,
INFY,False,95.86,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; volume surge 0.74x < 1.5x,,,,,,,,,,,
GMRAIRPORT,False,95.67,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.69x < 1.5x,,,,,,,,,,,
IOC,False,95.53,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.55x < 1.5x,,,,,,,,,,,
ASIANPAINT,False,95.34,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.62x < 1.5x,,,,,,,,,,,
BRITANNIA,False,95.22,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.96x < 1.5x,,,,,,,,,,,
HINDPETRO,False,95.15,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.60x < 1.5x,,,,,,,,,,,
MARUTI,False,94.96,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 1.00x < 1.5x,,,,,,,,,,,
ATGL,False,94.93,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.45x < 1.5x,,,,,,,,,,,
DMART,False,94.89,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.66x < 1.5x,,,,,,,,,,,
TATAPOWER,False,94.87,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.68x < 1.5x,,,,,,,,,,,
WAAREEENER,False,94.78,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 1.20x < 1.5x,,,,,,,,,,,
ONGC,False,94.72,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.46x < 1.5x,,,,,,,,,,,
VMM,False,94.59,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.45x < 1.5x,,,,,,,,,,,
MAXHEALTH,False,94.47,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.59x < 1.5x,,,,,,,,,,,
DRREDDY,False,94.47,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.38x < 1.5x,,,,,,,,,,,
TATACONSUM,False,94.44,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.85x < 1.5x,,,,,,,,,,,
POWERGRID,False,94.34,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.97x < 1.5x,,,,,,,,,,,
GODFRYPHLP,False,94.33,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.52x < 1.5x,,,,,,,,,,,
TRENT,False,94.31,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.84x < 1.5x,,,,,,,,,,,
HDFCLIFE,False,94.24,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA50,,,,,,,,,,,
NTPC,False,94.2,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.82x < 1.5x,,,,,,,,,,,
SUZLON,False,94.1,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 1.33x < 1.5x,,,,,,,,,,,
JIOFIN,False,94.02,market regime filter: Nifty 50 is below its 200-day average — no new entries tonight; fails ★ Recommended fundamental filter; score below top 10% cutoff; price below SMA20; price below SMA50; volume surge 0.96x < 1.5x,,,,,,,,,,,
